match_id;team_id;date_id;result;min;pts;fgm;fga;fgp;tpm;tpa;tpp;ftm;fta;ftp;oreb;dreb;reb;ast;tov;stl;blk;pf
03112023DET;DET;136;L;48;115;43;94;45.7;11;34;32.4;18;27;66.7;12;30;42;25;12;7;7;24
03112023PHX;SAC;136;W;48;128;41;85;48.2;15;35;42.9;31;37;83.8;8;31;39;19;15;10;2;19
03112023HOU;HOU;136;L;48;111;41;85;48.2;16;34;47.1;13;17;76.5;6;27;33;28;16;10;3;19
03112023NOP;OKC;136;W;48;110;37;80;46.3;9;28;32.1;27;32;84.4;4;34;38;17;12;11;2;17
03112023LAC;LAC;136;W;48;106;42;87;48.3;10;30;33.3;12;16;75.0;7;32;39;22;10;3;4;20
03122023NOP;NOP;137;W;48;127;43;86;50.0;19;40;47.5;22;29;75.9;8;35;43;35;15;11;7;19
03122023PHI;PHI;137;W;48;112;41;80;51.3;11;29;37.9;19;23;82.6;9;33;42;29;9;6;10;19
03122023DEN;DEN;137;L;48;120;45;90;50.0;12;31;38.7;18;24;75.0;15;34;49;27;15;4;8;19
03122023DEN;BKN;137;W;48;122;42;84;50.0;17;44;38.6;21;24;87.5;4;24;28;32;10;11;2;21
03122023LAL;LAL;137;L;48;108;43;89;48.3;12;36;33.3;10;17;58.8;10;27;37;24;11;6;2;17
03122023NOP;POR;137;L;48;110;43;88;48.9;10;33;30.3;14;20;70.0;10;36;46;26;19;10;2;21
03122023SAS;OKC;137;W;48;102;36;95;37.9;10;39;25.6;20;23;87.0;12;43;55;26;9;8;3;19
03122023CHA;CHA;137;L;48;108;41;80;51.3;10;21;47.6;16;22;72.7;7;36;43;25;19;8;5;26
03122023CHA;CLE;137;W;48;114;41;87;47.1;7;27;25.9;25;34;73.5;11;29;40;18;10;8;3;22
03122023SAS;SAS;137;L;48;90;33;88;37.5;10;36;27.8;14;19;73.7;10;40;50;24;19;3;7;18
03122023PHI;WAS;137;L;48;93;34;84;40.5;6;26;23.1;19;23;82.6;6;29;35;19;10;4;5;20
03122023LAL;NYK;137;W;48;112;42;88;47.7;11;37;29.7;17;21;81.0;12;34;46;18;11;8;3;18
03132023SAC;MIL;138;W;48;133;50;86;58.1;15;33;45.5;18;22;81.8;5;38;43;29;13;2;4;18
03132023SAC;SAC;138;L;48;124;46;104;44.2;21;50;42.0;11;15;73.3;15;30;45;31;9;4;2;21
03132023DAL;MEM;138;W;48;104;38;83;45.8;12;37;32.4;16;19;84.2;7;40;47;23;16;9;3;17
03132023DET;IND;138;L;48;97;36;86;41.9;10;34;29.4;15;24;62.5;13;29;42;23;16;7;5;15
03132023HOU;HOU;138;W;48;111;40;90;44.4;11;35;31.4;20;27;74.1;15;33;48;27;11;9;2;21
03132023GSW;PHX;138;L;48;112;46;95;48.4;4;21;19.0;16;22;72.7;17;30;47;25;14;8;4;23
03132023MIA;UTA;138;L;48;115;43;90;47.8;16;38;42.1;13;18;72.2;16;32;48;31;18;7;4;25
03132023MIA;MIA;138;W;48;119;37;79;46.8;14;34;41.2;31;36;86.1;9;28;37;20;13;12;4;13
03132023DAL;DAL;138;L;48;88;35;90;38.9;12;46;26.1;6;8;75.0;8;33;41;23;13;3;3;16
03132023GSW;GSW;138;W;48;123;45;83;54.2;19;39;48.7;14;24;58.3;9;32;41;28;16;8;6;21
03132023ATL;ATL;138;L;48;115;44;97;45.4;4;22;18.2;23;28;82.1;18;33;51;17;16;6;4;19
03132023ATL;MIN;138;W;48;136;54;92;58.7;12;28;42.9;16;23;69.6;5;32;37;39;13;12;10;22
03132023HOU;BOS;138;L;48;109;39;87;44.8;12;42;28.6;19;21;90.5;10;28;38;19;14;7;5;22
03132023DET;DET;138;W;48;117;48;100;48.0;14;36;38.9;7;10;70.0;19;33;52;28;15;10;5;21
03142023WAS;WAS;139;W;48;117;44;85;51.8;7;32;21.9;22;22;100.0;10;38;48;24;15;9;9;12
03142023TOR;DEN;139;L;48;110;42;76;55.3;6;25;24.0;20;25;80.0;4;28;32;29;14;9;4;17
03142023CHA;CLE;139;W;48;120;45;88;51.1;14;30;46.7;16;19;84.2;8;22;30;29;9;8;6;19
03142023POR;NYK;139;W;48;123;42;81;51.9;15;35;42.9;24;34;70.6;9;43;52;23;13;8;8;13
03142023POR;POR;139;L;48;107;38;99;38.4;17;45;37.8;14;18;77.8;11;27;38;22;12;8;3;19
03142023OKC;OKC;139;W;48;121;45;99;45.5;11;33;33.3;20;23;87.0;14;37;51;22;11;9;0;25
03142023SAS;ORL;139;L;48;114;44;97;45.4;10;29;34.5;16;21;76.2;13;29;42;24;9;7;2;16
03142023WAS;DET;139;L;48;97;38;99;38.4;10;34;29.4;11;12;91.7;19;25;44;18;11;8;3;19
03142023TOR;TOR;139;W;48;125;49;93;52.7;12;30;40.0;15;17;88.2;14;30;44;25;11;10;2;18
03142023PHX;PHX;139;L;48;104;41;95;43.2;8;23;34.8;14;16;87.5;8;33;41;23;11;7;3;26
03142023NOP;NOP;139;L;48;108;42;98;42.9;11;43;25.6;13;20;65.0;15;26;41;23;12;9;3;24
03142023NOP;LAL;139;W;48;123;40;82;48.8;18;39;46.2;25;28;89.3;15;37;52;24;18;8;2;16
03142023OKC;BKN;139;L;48;107;35;82;42.7;12;41;29.3;25;34;73.5;11;35;46;25;17;3;5;20
03142023PHX;MIL;139;W;48;116;40;85;47.1;12;39;30.8;24;37;64.9;13;33;46;24;13;8;6;15
03142023SAS;SAS;139;W;48;132;48;85;56.5;22;41;53.7;14;18;77.8;7;40;47;39;15;6;7;17
03142023CHA;CHA;139;L;48;104;43;76;56.6;6;23;26.1;12;15;80.0;6;34;40;28;22;3;8;18
03152023CHI;CHI;140;L;48;114;38;97;39.2;16;42;38.1;22;25;88.0;13;35;48;28;15;13;4;24
03152023MIA;MEM;140;L;48;119;46;91;50.5;18;46;39.1;9;14;64.3;12;27;39;29;16;6;1;20
03152023HOU;HOU;140;W;48;114;47;89;52.8;8;29;27.6;12;19;63.2;16;35;51;22;18;5;3;29
03152023SAS;SAS;140;L;53;128;49;107;45.8;15;34;44.1;15;26;57.7;16;31;47;26;10;7;4;30
03152023CLE;CLE;140;L;48;109;40;85;47.1;14;41;34.1;15;22;68.2;12;21;33;20;12;6;2;18
03152023HOU;LAL;140;L;48;110;34;90;37.8;11;44;25.0;31;37;83.8;11;25;36;21;10;7;3;17
03152023MIN;BOS;140;W;48;104;34;84;40.5;12;40;30.0;24;30;80.0;8;36;44;20;11;7;5;22
03152023MIA;MIA;140;W;48;138;49;82;59.8;13;29;44.8;27;33;81.8;8;33;41;33;13;8;5;16
03152023SAS;DAL;140;W;53;137;44;86;51.2;17;33;51.5;32;37;86.5;10;42;52;23;19;4;4;25
03152023CHI;SAC;140;W;48;117;38;78;48.7;18;42;42.9;23;29;79.3;5;40;45;26;20;6;3;19
03152023LAC;LAC;140;W;48;134;46;96;47.9;16;34;47.1;26;32;81.3;16;28;44;30;8;11;1;18
03152023MIN;MIN;140;L;48;102;37;84;44.0;12;36;33.3;16;22;72.7;8;38;46;27;13;3;2;23
03152023CLE;PHI;140;W;48;118;39;75;52.0;17;36;47.2;23;27;85.2;13;33;46;24;20;8;6;21
03152023LAC;GSW;140;L;48;126;49;88;55.7;17;36;47.2;11;15;73.3;7;29;36;28;16;5;1;25
03162023TOR;OKC;141;L;48;111;40;94;42.6;13;31;41.9;18;20;90.0;11;28;39;18;13;5;4;17
03162023PHX;PHX;141;W;48;116;43;90;47.8;13;35;37.1;17;17;100.0;7;28;35;26;14;7;5;22
03162023DET;DET;141;L;48;100;39;85;45.9;12;27;44.4;10;18;55.6;13;24;37;24;17;8;3;20
03162023MIL;IND;141;W;48;139;54;97;55.7;22;46;47.8;9;15;60.0;8;34;42;36;10;5;3;20
03162023PHX;ORL;141;L;48;113;43;86;50.0;8;28;28.6;19;23;82.6;11;36;47;25;19;7;3;20
03162023BKN;BKN;141;L;48;96;33;80;41.3;14;39;35.9;16;23;69.6;3;38;41;20;7;8;4;22
03162023MIL;MIL;141;L;48;123;47;89;52.8;11;32;34.4;18;26;69.2;9;35;44;26;12;5;4;16
03162023BKN;SAC;141;W;48;101;32;82;39.0;13;41;31.7;24;32;75.0;13;44;57;22;12;2;5;17
03162023DET;DEN;141;W;48;119;47;89;52.8;8;24;33.3;17;25;68.0;13;34;47;29;10;9;7;15
03162023TOR;TOR;141;W;48;128;47;97;48.5;14;32;43.8;20;28;71.4;19;40;59;29;10;10;6;20
03172023CHI;CHI;142;W;58;139;51;94;54.3;11;24;45.8;26;30;86.7;6;41;47;23;12;9;6;21
03172023HOU;NOP;142;L;48;112;39;82;47.6;12;28;42.9;22;25;88.0;8;27;35;22;9;8;5;17
03172023HOU;HOU;142;W;48;114;43;88;48.9;11;32;34.4;17;24;70.8;15;37;52;20;13;9;3;19
03172023CHA;PHI;142;W;48;121;46;92;50.0;10;32;31.3;19;25;76.0;14;48;62;24;15;9;9;19
03172023ATL;ATL;142;W;48;127;47;100;47.0;16;41;39.0;17;25;68.0;13;32;45;27;11;7;8;15
03172023CLE;WAS;142;L;48;94;35;76;46.1;8;23;34.8;16;20;80.0;6;32;38;22;17;5;6;19
03172023CHI;MIN;142;L;58;131;46;100;46.0;18;42;42.9;21;31;67.7;14;36;50;33;16;6;8;24
03172023CHA;CHA;142;L;48;82;29;86;33.7;5;35;14.3;19;26;73.1;7;28;35;20;14;10;6;16
03172023POR;POR;142;L;48;112;38;79;48.1;14;38;36.8;22;31;71.0;8;29;37;20;19;12;4;26
03172023CLE;CLE;142;W;48;117;48;87;55.2;4;19;21.1;17;22;77.3;9;32;41;31;11;9;7;19
03172023SAS;SAS;142;L;53;120;39;98;39.8;20;52;38.5;22;29;75.9;16;38;54;31;20;11;4;19
03172023POR;BOS;142;W;48;126;41;87;47.1;15;42;35.7;29;35;82.9;18;34;52;29;18;12;2;19
03172023ATL;GSW;142;L;48;119;47;98;48.0;11;40;27.5;14;20;70.0;16;38;54;28;17;6;9;20
03172023LAL;LAL;142;L;48;110;43;84;51.2;5;20;25.0;19;31;61.3;13;29;42;23;12;8;3;18
03172023SAS;MEM;142;W;53;126;49;101;48.5;14;38;36.8;14;21;66.7;15;37;52;27;17;13;9;24
03172023LAL;DAL;142;W;48;111;40;79;50.6;16;34;47.1;15;19;78.9;7;28;35;27;15;8;4;26
03182023UTA;UTA;143;W;48;118;42;97;43.3;17;41;41.5;17;22;77.3;17;39;56;29;7;3;5;14
03182023UTA;BOS;143;L;48;117;42;88;47.7;22;51;43.1;11;16;68.8;5;35;40;30;8;2;2;17
03182023LAC;ORL;143;W;48;113;42;84;50.0;10;31;32.3;19;25;76.0;9;36;45;23;18;14;5;22
03182023NYK;NYK;143;W;48;116;41;83;49.4;9;32;28.1;25;28;89.3;15;28;43;23;12;9;4;16
03182023CHI;MIA;143;L;48;99;35;82;42.7;10;37;27.0;19;24;79.2;14;25;39;23;14;4;2;10
03182023LAC;LAC;143;L;48;108;42;90;46.7;6;22;27.3;18;24;75.0;13;30;43;23;15;9;3;24
03182023IND;IND;143;L;48;121;45;87;51.7;12;31;38.7;19;20;95.0;12;29;41;28;17;5;5;17
03182023MEM;GSW;143;L;48;119;39;91;42.9;13;35;37.1;28;34;82.4;15;27;42;27;13;3;8;21
03182023TOR;MIN;143;L;48;107;39;85;45.9;5;23;21.7;24;28;85.7;9;33;42;27;15;5;2;23
03182023WAS;WAS;143;L;48;118;41;91;45.1;13;36;36.1;23;27;85.2;12;34;46;27;10;6;5;18
03182023IND;PHI;143;W;48;141;54;88;61.4;15;35;42.9;18;22;81.8;6;24;30;31;8;11;6;17
03182023CHI;CHI;143;W;48;113;45;80;56.3;17;34;50.0;6;6;100.0;5;27;32;34;14;8;5;18
03182023WAS;SAC;143;W;48;132;48;86;55.8;22;37;59.5;14;23;60.9;7;37;44;34;8;7;7;22
03182023MEM;MEM;143;W;48;133;52;95;54.7;18;38;47.4;11;17;64.7;11;28;39;35;7;5;5;24
03182023TOR;TOR;143;W;48;122;48;90;53.3;9;27;33.3;17;21;81.0;9;36;45;23;15;11;3;25
03182023NYK;DEN;143;L;48;110;43;84;51.2;12;33;36.4;12;15;80.0;6;27;33;30;13;3;2;21
03192023HOU;HOU;144;L;48;107;31;76;40.8;9;33;27.3;36;38;94.7;8;28;36;15;13;4;2;22
03192023OKC;OKC;144;W;48;124;42;84;50.0;11;28;39.3;29;36;80.6;6;38;44;20;16;8;3;20
03192023MIL;TOR;144;L;48;111;44;99;44.4;14;34;41.2;9;12;75.0;9;32;41;25;7;6;4;15
03192023OKC;PHX;144;L;48;120;44;92;47.8;15;36;41.7;17;24;70.8;9;31;40;31;14;7;9;31
03192023POR;POR;144;L;48;102;37;82;45.1;6;29;20.7;22;24;91.7;11;29;40;24;15;7;9;14
03192023LAL;LAL;144;W;48;111;36;78;46.2;13;32;40.6;26;32;81.3;9;43;52;25;15;2;9;19
03192023BKN;DEN;144;W;48;108;42;80;52.5;12;23;52.2;12;13;92.3;6;34;40;31;17;5;3;17
03192023POR;LAC;144;W;48;117;43;94;45.7;12;28;42.9;19;23;82.6;18;31;49;26;10;11;3;18
03192023DET;DET;144;L;48;100;38;82;46.3;10;32;31.3;14;17;82.4;9;30;39;26;13;4;2;20
03192023MIL;MIL;144;W;48;118;43;82;52.4;16;45;35.6;16;21;76.2;7;38;45;35;12;3;8;13
03192023DET;MIA;144;W;48;112;38;79;48.1;13;39;33.3;23;25;92.0;8;34;42;33;10;4;4;17
03192023SAS;ATL;144;L;48;118;48;101;47.5;5;22;22.7;17;20;85.0;20;31;51;21;12;4;4;13
03192023BKN;BKN;144;L;48;102;38;82;46.3;12;35;34.3;14;16;87.5;9;24;33;26;12;10;3;16
03192023LAL;ORL;144;L;48;105;41;102;40.2;10;38;26.3;13;17;76.5;13;31;44;24;8;8;3;28
03192023SAS;SAS;144;W;48;126;51;94;54.3;14;28;50.0;10;16;62.5;10;31;41;26;12;9;5;18
03192023HOU;NOP;144;W;48;117;42;85;49.4;13;31;41.9;20;24;83.3;10;29;39;28;10;7;4;23
03202023HOU;GSW;145;W;48;121;44;88;50.0;17;48;35.4;16;19;84.2;16;32;48;31;20;12;6;14
03202023CHA;IND;145;L;48;109;37;82;45.1;9;26;34.6;26;34;76.5;13;35;48;27;22;5;6;26
03202023NYK;NYK;145;L;48;134;48;85;56.5;14;28;50.0;24;28;85.7;7;27;34;26;17;7;3;22
03202023MEM;DAL;145;L;48;108;39;84;46.4;11;36;30.6;19;20;95.0;8;29;37;22;12;5;4;19
03202023UTA;SAC;145;L;48;120;41;97;42.3;19;52;36.5;19;25;76.0;8;35;43;28;6;5;3;20
03202023MEM;MEM;145;W;48;112;41;89;46.1;10;35;28.6;20;26;76.9;17;33;50;21;11;5;3;18
03202023PHI;CHI;145;W;58;109;39;94;41.5;7;33;21.2;24;29;82.8;4;38;42;20;11;12;7;18
03202023PHI;PHI;145;L;58;105;38;90;42.2;10;36;27.8;19;22;86.4;9;45;54;28;21;8;8;25
03202023UTA;UTA;145;W;48;128;46;88;52.3;16;36;44.4;20;23;87.0;6;42;48;33;12;3;8;23
03202023HOU;HOU;145;L;48;108;39;93;41.9;10;36;27.8;20;24;83.3;13;28;41;14;18;14;2;14
03202023NYK;MIN;145;W;48;140;51;83;61.4;14;24;58.3;24;32;75.0;7;27;34;34;15;9;4;24
03202023CHA;CHA;145;W;48;115;41;90;45.6;10;31;32.3;23;32;71.9;10;27;37;26;11;12;6;22
03212023ATL;ATL;146;W;48;129;44;95;46.3;14;38;36.8;27;36;75.0;21;40;61;26;11;5;6;20
03212023NOP;SAS;146;L;48;84;30;87;34.5;13;41;31.7;11;19;57.9;10;27;37;22;16;8;3;19
03212023NOP;NOP;146;W;48;119;45;81;55.6;10;24;41.7;19;23;82.6;5;44;49;31;16;8;2;19
03212023SAC;BOS;146;W;48;132;49;92;53.3;18;44;40.9;16;23;69.6;11;32;43;33;6;9;3;15
03212023BKN;CLE;146;W;48;115;42;83;50.6;14;29;48.3;17;21;81.0;8;26;34;23;14;6;3;20
03212023ORL;WAS;146;L;48;112;42;83;50.6;10;32;31.3;18;23;78.3;4;29;33;30;14;7;4;23
03212023SAC;SAC;146;L;48;109;39;81;48.1;17;44;38.6;14;21;66.7;10;32;42;25;14;3;4;19
03212023LAC;LAC;146;L;48;100;41;86;47.7;6;31;19.4;12;21;57.1;12;34;46;21;14;9;2;21
03212023BKN;BKN;146;L;48;109;41;92;44.6;9;33;27.3;18;23;78.3;19;30;49;25;17;6;5;19
03212023ATL;DET;146;L;48;107;37;91;40.7;13;40;32.5;20;24;83.3;9;26;35;20;10;8;2;26
03212023LAC;OKC;146;W;48;101;39;93;41.9;10;37;27.0;13;14;92.9;12;35;47;19;12;2;4;21
03212023ORL;ORL;146;W;48;122;43;80;53.8;12;27;44.4;24;25;96.0;7;35;42;27;16;7;5;21
03222023MIN;ATL;147;L;48;124;45;85;52.9;12;26;46.2;22;25;88.0;9;32;41;28;17;6;6;25
03222023CHI;CHI;147;L;48;91;34;83;41.0;6;25;24.0;17;22;77.3;15;27;42;18;19;7;4;16
03222023WAS;DEN;147;W;48;118;42;83;50.6;15;32;46.9;19;21;90.5;11;30;41;28;10;7;2;18
03222023MIL;MIL;147;W;48;130;51;98;52.0;15;43;34.9;13;24;54.2;10;44;54;24;15;10;4;14
03222023MEM;HOU;147;L;48;125;48;93;51.6;12;33;36.4;17;23;73.9;20;28;48;27;16;6;3;25
03222023WAS;WAS;147;L;48;104;44;87;50.6;4;26;15.4;12;16;75.0;10;27;37;20;7;4;4;15
03222023DAL;DAL;147;L;48;125;44;89;49.4;17;40;42.5;20;28;71.4;8;23;31;27;10;7;2;17
03222023TOR;TOR;147;L;48;114;39;89;43.8;7;34;20.6;29;39;74.4;13;27;40;21;10;11;7;22
03222023LAL;LAL;147;W;48;122;39;70;55.7;8;17;47.1;36;46;78.3;5;31;36;27;15;7;2;20
03222023MIA;NYK;147;L;48;120;42;82;51.2;16;40;40.0;20;25;80.0;9;33;42;29;17;7;5;25
03222023UTA;POR;147;W;48;127;45;93;48.4;13;41;31.7;24;30;80.0;7;36;43;28;9;9;5;24
03222023MIN;MIN;147;W;48;125;45;92;48.9;11;26;42.3;24;29;82.8;11;31;42;27;11;7;3;20
03222023MIL;SAS;147;L;48;94;36;93;38.7;9;39;23.1;13;20;65.0;8;38;46;26;19;7;6;21
03222023DAL;GSW;147;W;48;127;50;90;55.6;12;39;30.8;15;18;83.3;11;33;44;33;13;7;5;20
03222023UTA;UTA;147;L;48;115;39;82;47.6;11;35;31.4;26;36;72.2;7;40;47;24;17;4;5;21
03222023TOR;IND;147;W;48;118;43;77;55.8;11;21;52.4;21;25;84.0;8;31;39;27;18;4;5;29
03222023CHI;PHI;147;W;48;116;39;82;47.6;16;37;43.2;22;26;84.6;11;33;44;30;18;9;4;22
03222023MEM;MEM;147;W;48;130;45;87;51.7;12;36;33.3;28;33;84.8;12;24;36;27;11;8;4;21
03222023MIA;MIA;147;W;48;127;45;79;57.0;16;28;57.1;21;26;80.8;2;27;29;28;10;9;1;18
03222023LAL;PHX;147;L;48;111;42;90;46.7;12;31;38.7;15;20;75.0;12;27;39;23;17;7;6;31
03232023BKN;CLE;148;W;48;116;42;89;47.2;12;32;37.5;20;26;76.9;13;27;40;24;10;7;7;21
03232023LAC;LAC;148;W;48;127;47;84;56.0;18;37;48.6;15;20;75.0;8;34;42;34;15;9;5;9
03232023NOP;CHA;148;L;48;96;38;83;45.8;9;37;24.3;11;16;68.8;4;34;38;24;17;8;4;17
03232023LAC;OKC;148;L;48;105;41;93;44.1;13;39;33.3;10;11;90.9;13;27;40;24;14;6;3;20
03232023BKN;BKN;148;L;48;114;39;81;48.1;12;34;35.3;24;27;88.9;9;33;42;24;16;7;7;21
03232023ORL;ORL;148;W;48;111;40;87;46.0;13;32;40.6;18;21;85.7;8;35;43;25;16;8;7;19
03232023NOP;NOP;148;W;48;115;45;98;45.9;11;34;32.4;14;15;93.3;11;41;52;26;11;11;0;14
03232023ORL;NYK;148;L;48;106;37;88;42.0;12;40;30.0;20;26;76.9;13;31;44;26;13;8;8;15
03242023TOR;DET;149;L;48;97;34;73;46.6;6;25;24.0;23;30;76.7;8;31;39;23;22;8;4;18
03242023UTA;MIL;149;W;48;144;55;99;55.6;22;50;44.0;12;16;75.0;9;41;50;42;13;6;11;20
03242023MEM;MEM;149;W;48;151;57;93;61.3;25;42;59.5;12;14;85.7;5;30;35;36;11;12;7;19
03242023WAS;SAS;149;L;48;124;51;101;50.5;13;38;34.2;9;15;60.0;11;30;41;35;5;4;4;21
03242023POR;CHI;149;W;48;124;48;84;57.1;17;28;60.7;11;14;78.6;11;36;47;33;17;6;8;19
03242023MEM;HOU;149;L;48;114;47;87;54.0;7;23;30.4;13;21;61.9;10;28;38;25;16;7;3;14
03242023LAL;OKC;149;L;48;111;40;92;43.5;14;36;38.9;17;19;89.5;12;33;45;21;10;6;5;19
03242023BOS;IND;149;L;48;95;39;84;46.4;4;26;15.4;13;22;59.1;6;38;44;24;17;9;4;16
03242023SAC;SAC;149;W;48;135;47;89;52.8;13;39;33.3;28;32;87.5;5;28;33;29;4;6;3;23
03242023GSW;GSW;149;W;48;120;42;88;47.7;18;50;36.0;18;24;75.0;10;39;49;27;11;3;0;21
03242023UTA;UTA;149;L;48;116;40;104;38.5;11;40;27.5;25;34;73.5;20;31;51;28;11;6;5;15
03242023DAL;CHA;149;W;48;117;43;89;48.3;11;28;39.3;20;27;74.1;6;37;43;32;8;7;4;17
03242023POR;POR;149;L;48;96;37;86;43.0;6;31;19.4;16;18;88.9;8;23;31;23;14;10;5;14
03242023BOS;BOS;149;W;48;120;44;93;47.3;18;42;42.9;14;19;73.7;9;40;49;28;15;11;6;15
03242023SAC;PHX;149;L;48;127;48;89;53.9;9;29;31.0;22;29;75.9;12;31;43;33;12;2;7;25
03242023DAL;DAL;149;L;48;109;41;84;48.8;9;36;25.0;18;24;75.0;7;38;45;25;11;3;4;19
03242023WAS;WAS;149;W;48;136;51;85;60.0;15;30;50.0;19;26;73.1;6;37;43;29;10;3;8;16
03242023GSW;PHI;149;L;48;112;38;78;48.7;8;29;27.6;28;34;82.4;4;34;38;23;10;8;1;20
03242023LAL;LAL;149;W;48;116;42;91;46.2;12;34;35.3;20;28;71.4;16;37;53;20;11;9;4;14
03242023TOR;TOR;149;W;48;118;41;92;44.6;13;37;35.1;23;29;79.3;15;31;46;25;11;12;9;24
03252023MIA;MIA;150;L;48;100;38;80;47.5;12;30;40.0;12;14;85.7;8;24;32;22;14;5;4;19
03252023DEN;DEN;150;W;48;129;47;89;52.8;15;36;41.7;20;28;71.4;7;41;48;28;12;4;3;18
03252023ATL;IND;150;L;48;130;52;96;54.2;14;37;37.8;12;12;100.0;10;22;32;33;17;7;7;18
03252023DEN;MIL;150;L;48;106;39;88;44.3;9;36;25.0;19;21;90.5;4;36;40;26;10;7;2;19
03252023SAC;UTA;150;L;48;113;47;91;51.6;9;28;32.1;10;16;62.5;11;34;45;30;17;3;7;14
03252023PHX;PHX;150;W;48;125;47;93;50.5;15;32;46.9;16;19;84.2;13;32;45;35;8;4;9;22
03252023ATL;ATL;150;W;48;143;53;96;55.2;15;30;50.0;22;25;88.0;15;27;42;33;13;10;8;14
03252023SAC;SAC;150;W;48;121;44;95;46.3;16;43;37.2;17;21;81.0;14;28;42;30;9;11;1;13
03252023LAC;NOP;150;W;48;131;51;96;53.1;21;34;61.8;8;9;88.9;12;33;45;36;16;11;3;21
03252023MIA;BKN;150;W;48;129;44;89;49.4;18;40;45.0;23;25;92.0;17;28;45;30;8;6;6;18
03252023LAC;LAC;150;L;48;110;39;75;52.0;15;33;45.5;17;21;81.0;2;29;31;29;20;9;6;14
03252023PHX;PHI;150;L;48;105;34;78;43.6;13;31;41.9;24;27;88.9;8;28;36;21;13;3;7;16
03262023TOR;TOR;151;W;48;114;45;98;45.9;11;31;35.5;13;16;81.3;18;35;53;22;13;13;6;19
03262023ORL;BKN;151;L;48;106;37;91;40.7;8;35;22.9;24;28;85.7;15;29;44;17;15;7;8;20
03262023GSW;GSW;151;L;48;96;34;82;41.5;15;40;37.5;13;17;76.5;6;31;37;25;16;9;2;19
03262023TOR;WAS;151;L;48;104;38;86;44.2;16;36;44.4;12;20;60.0;12;33;45;25;18;6;2;12
03262023LAL;CHI;151;W;48;118;47;87;54.0;14;31;45.2;10;13;76.9;8;34;42;32;9;8;2;23
03262023LAL;LAL;151;L;48;108;38;75;50.7;13;36;36.1;19;28;67.9;8;30;38;24;18;5;4;18
03262023BOS;BOS;151;W;48;137;52;91;57.1;18;44;40.9;15;21;71.4;9;52;61;29;15;4;11;18
03262023POR;OKC;151;W;48;118;41;94;43.6;12;35;34.3;24;28;85.7;13;29;42;23;11;13;2;19
03262023ATL;MEM;151;W;48;123;48;89;53.9;13;33;39.4;14;19;73.7;6;33;39;28;11;8;7;22
03262023CLE;CLE;151;W;48;108;39;83;47.0;9;30;30.0;21;24;87.5;13;28;41;20;11;5;7;16
03262023ORL;ORL;151;W;48;119;45;85;52.9;7;22;31.8;22;28;78.6;9;38;47;30;11;7;3;21
03262023CHA;CHA;151;W;48;110;39;88;44.3;12;29;41.4;20;24;83.3;14;44;58;27;14;6;2;18
03262023CLE;HOU;151;L;48;91;35;80;43.8;6;25;24.0;15;18;83.3;12;24;36;20;19;6;1;22
03262023POR;POR;151;L;48;112;39;82;47.6;14;32;43.8;20;27;74.1;8;29;37;18;18;5;7;22
03262023GSW;MIN;151;W;48;99;34;80;42.5;17;40;42.5;14;25;56.0;9;40;49;25;17;10;2;20
03262023ATL;ATL;151;L;48;119;45;98;45.9;7;31;22.6;22;26;84.6;14;34;48;27;10;4;5;15
03262023BOS;SAS;151;L;48;93;36;97;37.1;8;36;22.2;13;18;72.2;3;35;38;22;10;7;0;16
03262023CHA;DAL;151;L;48;104;32;84;38.1;19;49;38.8;21;22;95.5;3;34;37;18;8;8;7;24
03272023DEN;DEN;152;W;48;116;43;85;50.6;11;32;34.4;19;22;86.4;10;32;42;34;12;8;4;16
03272023SAC;MIN;152;W;48;119;44;86;51.2;9;24;37.5;22;34;64.7;11;29;40;33;6;6;3;27
03272023POR;POR;152;L;48;90;35;90;38.9;7;33;21.2;13;15;86.7;6;23;29;15;12;6;2;16
03272023UTA;UTA;152;L;48;103;38;86;44.2;9;36;25.0;18;27;66.7;10;37;47;25;13;2;7;19
03272023SAC;SAC;152;L;48;115;39;84;46.4;5;27;18.5;32;40;80.0;12;30;42;16;10;4;4;23
03272023POR;NOP;152;W;48;124;49;86;57.0;12;28;42.9;14;17;82.4;8;45;53;31;17;5;6;16
03272023DEN;PHI;152;L;48;111;43;89;48.3;8;30;26.7;17;22;77.3;11;29;40;18;11;10;3;20
03272023LAC;CHI;152;L;48;112;44;82;53.7;9;23;39.1;15;21;71.4;8;26;34;26;15;9;3;11
03272023NYK;NYK;152;W;48;137;50;86;58.1;17;39;43.6;20;28;71.4;7;32;39;35;11;11;8;20
03272023DET;MIL;152;W;48;126;45;95;47.4;14;45;31.1;22;26;84.6;15;35;50;28;9;5;4;23
03272023IND;IND;152;L;48;104;39;93;41.9;8;28;28.6;18;23;78.3;14;29;43;20;14;6;3;19
03272023LAC;LAC;152;W;48;124;48;81;59.3;20;40;50.0;8;16;50.0;6;31;37;41;18;10;4;17
03272023IND;DAL;152;W;48;127;47;83;56.6;18;37;48.6;15;17;88.2;4;29;33;29;13;7;8;23
03272023UTA;PHX;152;W;48;117;43;101;42.6;11;36;30.6;20;22;90.9;18;31;49;31;7;7;7;20
03272023NYK;HOU;152;L;48;115;42;87;48.3;7;26;26.9;24;29;82.8;13;27;40;24;14;6;4;18
